ID,Example_ID,Wordform_ID,Index,Form_Meaning,Parameter_ID
we-pn001-kidarga2016-4-8-4,we-pn001-kidarga2016-4-8,4a1650c1-8088-457a-ae63-93a89ac398b3,4,yes,yes
we-pn001-kidarga2016-5-1-0,we-pn001-kidarga2016-5-1,e5bb12ae-cd7a-4f77-82f5-eebaeea48f23,0,cuscus,cuscus
we-pn001-kidarga2016-5-1-1,we-pn001-kidarga2016-5-1,b3adb066-a746-4376-bdea-00f505342f12,1,then,then
we-pn001-kidarga2016-5-1-2,we-pn001-kidarga2016-5-1,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,2,friend,friend
we-pn001-kidarga2016-5-1-3,we-pn001-kidarga2016-5-1,da-cl-poss-kin,3,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-5-1-4,we-pn001-kidarga2016-5-1,fb52b6fe-e3a6-4354-a840-28a91e1f2556,4,dog,dog
we-pn001-kidarga2016-5-1-5,we-pn001-kidarga2016-5-1,feba531a-ae16-4b85-a29b-ad415abcc27c,5,3SG.ACC,3sg-acc
we-pn001-kidarga2016-5-1-6,we-pn001-kidarga2016-5-1,f468fc52-8bfc-4b33-9cfd-9876191cf5db,6,INFsearch,infsearch
we-pn001-kidarga2016-5-1-7,we-pn001-kidarga2016-5-1,c7b64c10-028f-4af3-b119-c23270a99ca4,7,ACC,acc
we-pn001-kidarga2016-5-1-8,we-pn001-kidarga2016-5-1,e07793c9-a3ea-4f45-929e-70fe04c0e81a,8,REM.TR-3NDU`P-start-IV.NPL-REM|FUT.3SG`S|A,rem-tr-3ndu-p-start-iv-npl-rem-fut-3sg-s-a
we-pn001-kidarga2016-5-2-0,we-pn001-kidarga2016-5-2,8916c693-da31-4218-b485-92addf34ccc9,0,like_this,like-this
we-pn001-kidarga2016-5-2-1,we-pn001-kidarga2016-5-2,a771d00d-3214-42cb-91cf-faefd7726cd0,1,INFsearch,infsearch
we-pn001-kidarga2016-5-2-2,we-pn001-kidarga2016-5-2,ang-atr,2,=ATR,atr
we-pn001-kidarga2016-5-2-3,we-pn001-kidarga2016-5-2,fa1a7ce6-7608-43bc-8889-8cc978490658,3,NOM,nom
we-pn001-kidarga2016-5-2-4,we-pn001-kidarga2016-5-2,40339ca6-c26b-4cc4-ab1c-c9fbdcf5451b,4,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
we-pn001-kidarga2016-5-2-5,we-pn001-kidarga2016-5-2,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,5,like_this,like-this
we-pn001-kidarga2016-5-2-6,we-pn001-kidarga2016-5-2,40339ca6-c26b-4cc4-ab1c-c9fbdcf5451b,6,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
we-pn001-kidarga2016-5-2-7,we-pn001-kidarga2016-5-2,d14a57cd-6c66-46a6-847b-1f1870cf8ce4,7,wow,wow
we-pn001-kidarga2016-5-2-8,we-pn001-kidarga2016-5-2,832cbd4d-f93d-461e-be81-40309c1bf54c,8,tired,tired
we-pn001-kidarga2016-5-2-9,we-pn001-kidarga2016-5-2,fa1a7ce6-7608-43bc-8889-8cc978490658,9,NOM,nom
we-pn001-kidarga2016-5-2-10,we-pn001-kidarga2016-5-2,b7a8bf22-4bc1-4566-8bbe-a0885c1f1270,10,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-5-3-0,we-pn001-kidarga2016-5-3,b3adb066-a746-4376-bdea-00f505342f12,0,then,then
we-pn001-kidarga2016-5-3-1,we-pn001-kidarga2016-5-3,e0ffe047-f376-4c6a-8a59-0704380ac8ed,1,cuscus,cuscus
we-pn001-kidarga2016-5-3-2,we-pn001-kidarga2016-5-3,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,2,friend,friend
we-pn001-kidarga2016-5-3-3,we-pn001-kidarga2016-5-3,da-cl-poss-kin,3,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-5-3-4,we-pn001-kidarga2016-5-3,ab5f89e5-215e-40d4-958e-b97a539e81a5,4,dog,dog
we-pn001-kidarga2016-5-3-5,we-pn001-kidarga2016-5-3,cf3b1202-ddd1-4ae2-8a00-90f8722a5e5d,5,3SG.DAT,3sg-dat
we-pn001-kidarga2016-5-3-6,we-pn001-kidarga2016-5-3,672b95c1-9c36-4025-8c77-12429dbe33f1,6,shout,shout
we-pn001-kidarga2016-5-3-7,we-pn001-kidarga2016-5-3,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,7,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-5-3-8,we-pn001-kidarga2016-5-3,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,8,like_this,like-this
we-pn001-kidarga2016-5-3-9,we-pn001-kidarga2016-5-3,98879a08-c167-49cf-b40d-14129599e18d,9,out_of_town_friend,out-of-town-friend
we-pn001-kidarga2016-5-3-10,we-pn001-kidarga2016-5-3,37610bea-7ff8-40fd-b246-589d28ac2f26,10,come,come
we-pn001-kidarga2016-5-3-11,we-pn001-kidarga2016-5-3,099f50bf-6dec-44be-ba1a-8fe1b7148040,11,FUT.INTR.2S-come_out,fut-intr-2s-come-out
we-pn001-kidarga2016-5-3-12,we-pn001-kidarga2016-5-3,6538e6df-a73a-4cf1-9413-5714b9040e23,12,or,or
we-pn001-kidarga2016-5-4-0,we-pn001-kidarga2016-5-4,3929a550-626a-45df-ab11-1b285e345b9a,0,but,but
we-pn001-kidarga2016-5-4-1,we-pn001-kidarga2016-5-4,ab5f89e5-215e-40d4-958e-b97a539e81a5,1,dog,dog
we-pn001-kidarga2016-5-4-2,we-pn001-kidarga2016-5-4,fa1a7ce6-7608-43bc-8889-8cc978490658,2,NOM,nom
we-pn001-kidarga2016-5-4-3,we-pn001-kidarga2016-5-4,5b5c5d3f-f1ae-4c16-aa2d-5e70b30c5d1a,3,3SG.NOM,3sg-nom
we-pn001-kidarga2016-5-4-4,we-pn001-kidarga2016-5-4,b3adb066-a746-4376-bdea-00f505342f12,4,then,then
we-pn001-kidarga2016-5-4-5,we-pn001-kidarga2016-5-4,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,5,there,there
we-pn001-kidarga2016-5-4-6,we-pn001-kidarga2016-5-4,9ae38924-981e-42bf-80f3-de4424a4e1dd,6,grass,grass
we-pn001-kidarga2016-5-4-7,we-pn001-kidarga2016-5-4,121b593e-1524-44a9-ac34-1ed5de669c6b,7,inside,inside
we-pn001-kidarga2016-5-4-8,we-pn001-kidarga2016-5-4,51fc298e-458b-4951-8d5e-4c5bb357f384,8,LOC,loc
we-pn001-kidarga2016-5-4-9,we-pn001-kidarga2016-5-4,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,9,friend,friend
we-pn001-kidarga2016-5-4-10,we-pn001-kidarga2016-5-4,da-cl-poss-kin,10,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-5-4-11,we-pn001-kidarga2016-5-4,e0ffe047-f376-4c6a-8a59-0704380ac8ed,11,cuscus,cuscus
we-pn001-kidarga2016-5-4-12,we-pn001-kidarga2016-5-4,cf3b1202-ddd1-4ae2-8a00-90f8722a5e5d,12,3SG.DAT,3sg-dat
we-pn001-kidarga2016-5-4-13,we-pn001-kidarga2016-5-4,37876c3c-5149-4f96-b089-162708faad51,13,lie,lie
we-pn001-kidarga2016-5-4-14,we-pn001-kidarga2016-5-4,0f55b6e1-7168-454e-8e30-b38457a6f50e,14,thing,thing
we-pn001-kidarga2016-5-4-15,we-pn001-kidarga2016-5-4,caec8a38-7496-429d-8107-e3810b3e741b,15,INFdo,infdo
we-pn001-kidarga2016-5-4-16,we-pn001-kidarga2016-5-4,1f9044f9-79f6-4fa4-ba51-4e52107ee8c5,16,ACC,acc
we-pn001-kidarga2016-5-4-17,we-pn001-kidarga2016-5-4,09328607-8ef7-47ee-98da-01d7a28b8d31,17,REM.INTR-RT.EXT.INTR-plan-REM.3SG`S,rem-intr-rt-ext-intr-plan-rem-3sg-s
we-pn001-kidarga2016-6-1-0,we-pn001-kidarga2016-6-1,b3adb066-a746-4376-bdea-00f505342f12,0,then,then
we-pn001-kidarga2016-6-1-1,we-pn001-kidarga2016-6-1,ab5f89e5-215e-40d4-958e-b97a539e81a5,1,dog,dog
we-pn001-kidarga2016-6-1-2,we-pn001-kidarga2016-6-1,5b5c5d3f-f1ae-4c16-aa2d-5e70b30c5d1a,2,3SG.NOM,3sg-nom
we-pn001-kidarga2016-6-1-3,we-pn001-kidarga2016-6-1,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,3,there,there
we-pn001-kidarga2016-6-1-4,we-pn001-kidarga2016-6-1,72d73d0b-76b5-40a7-ad56-456d0a006567,4,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-1-5,we-pn001-kidarga2016-6-1,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,5,ear,ear
we-pn001-kidarga2016-6-1-6,we-pn001-kidarga2016-6-1,c7b64c10-028f-4af3-b119-c23270a99ca4,6,ACC,acc
we-pn001-kidarga2016-6-1-7,we-pn001-kidarga2016-6-1,9e9b653c-f704-4a53-945e-deb7887b64fb,7,ADVgood,advgood
we-pn001-kidarga2016-6-1-8,we-pn001-kidarga2016-6-1,ang-atr,8,=ATR,atr
we-pn001-kidarga2016-6-1-9,we-pn001-kidarga2016-6-1,ae-adv,9,=ADV,adv
we-pn001-kidarga2016-6-1-10,we-pn001-kidarga2016-6-1,19fdb085-ca00-47a4-891d-eb776ba525b3,10,REM.TR-DU`P-RT.EXT.TR-coil-REM.3SG`A,rem-tr-du-p-rt-ext-tr-coil-rem-3sg-a
we-pn001-kidarga2016-6-1-11,we-pn001-kidarga2016-6-1,e6ff4a58-c324-42a8-8324-d5406214583e,11,that,that
we-pn001-kidarga2016-6-1-12,we-pn001-kidarga2016-6-1,aeya-cop-pst-sg,12,=COP.PST.SG,cop-pst-sg
we-pn001-kidarga2016-6-1-13,we-pn001-kidarga2016-6-1,6e024b67-feaa-4342-8534-af20967697e6,13,then,then
we-pn001-kidarga2016-6-1-14,we-pn001-kidarga2016-6-1,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,14,like_this,like-this
we-pn001-kidarga2016-6-1-15,we-pn001-kidarga2016-6-1,cf0c1658-79ae-4451-9dee-97e69d05760f,15,hesitant,hesitant
we-pn001-kidarga2016-6-1-16,we-pn001-kidarga2016-6-1,405b6285-fd2a-4f18-9275-dc49e69d8a2e,16,mind,mind
we-pn001-kidarga2016-6-1-17,we-pn001-kidarga2016-6-1,51fc298e-458b-4951-8d5e-4c5bb357f384,17,LOC,loc
we-pn001-kidarga2016-6-1-18,we-pn001-kidarga2016-6-1,c84e0764-43e3-4f2d-b8c2-17a88a97e67c,18,REM.INTR-RT.EXT.INTR-come_out-II.NPL-DUR-DUR-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-come-out-ii-npl-dur-dur-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-1-19,we-pn001-kidarga2016-6-1,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,19,friend,friend
we-pn001-kidarga2016-6-1-20,we-pn001-kidarga2016-6-1,da-cl-poss-kin,20,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-6-1-21,we-pn001-kidarga2016-6-1,e0ffe047-f376-4c6a-8a59-0704380ac8ed,21,cuscus,cuscus
we-pn001-kidarga2016-6-1-22,we-pn001-kidarga2016-6-1,668e32be-4840-4f24-a005-528c3c54f06e,22,AN.ALL,an-all
we-pn001-kidarga2016-6-2-0,we-pn001-kidarga2016-6-2,e0ffe047-f376-4c6a-8a59-0704380ac8ed,0,cuscus,cuscus
we-pn001-kidarga2016-6-2-1,we-pn001-kidarga2016-6-2,cadab1ce-18da-4978-9085-dad0e69d125e,1,when,when
we-pn001-kidarga2016-6-2-2,we-pn001-kidarga2016-6-2,c09b2d10-4612-4047-a9b2-9f80f8f28d19,2,out_of_town_friend,out-of-town-friend
we-pn001-kidarga2016-6-2-3,we-pn001-kidarga2016-6-2,649f7124-92ab-476d-8a51-ab992446fc0a,3,CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-6-2-4,we-pn001-kidarga2016-6-2,feba531a-ae16-4b85-a29b-ad415abcc27c,4,3SG.ACC,3sg-acc
we-pn001-kidarga2016-6-2-5,we-pn001-kidarga2016-6-2,e8a7db82-8503-4928-aa5b-ea3c03c6e964,5,see,see
we-pn001-kidarga2016-6-2-6,we-pn001-kidarga2016-6-2,64e23bf1-db25-4a3f-bd42-94f433bb69dc,6,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-2-7,we-pn001-kidarga2016-6-2,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,7,like_this,like-this
we-pn001-kidarga2016-6-2-8,we-pn001-kidarga2016-6-2,67385a57-60e0-477b-80db-3faea8abc60a,8,speak,speak
we-pn001-kidarga2016-6-2-9,we-pn001-kidarga2016-6-2,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,9,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-2-10,we-pn001-kidarga2016-6-2,029e69ec-d87c-4e75-9c96-7aca775ab78a,10,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-2-11,we-pn001-kidarga2016-6-2,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,11,ear,ear
we-pn001-kidarga2016-6-2-12,we-pn001-kidarga2016-6-2,fa1a7ce6-7608-43bc-8889-8cc978490658,12,NOM,nom
we-pn001-kidarga2016-6-2-13,we-pn001-kidarga2016-6-2,39e20e07-44e5-4766-ba60-d67cbc09bb8a,13,NSGshort,nsgshort
we-pn001-kidarga2016-6-2-14,we-pn001-kidarga2016-6-2,154011cb-556c-43ef-8cc8-0f53ba170a97,14,REC.INTR-AUX.NPRS-3PL`S-REC.1|3SG`S|A,rec-intr-aux-nprs-3pl-s-rec-1-3sg-s-a
we-pn001-kidarga2016-6-3-0,we-pn001-kidarga2016-6-3,7112260f-77df-4cfb-83ea-901882b8398f,0,then,then
we-pn001-kidarga2016-6-3-1,we-pn001-kidarga2016-6-3,e0ffe047-f376-4c6a-8a59-0704380ac8ed,1,cuscus,cuscus
we-pn001-kidarga2016-6-3-2,we-pn001-kidarga2016-6-3,6e024b67-feaa-4342-8534-af20967697e6,2,then,then
we-pn001-kidarga2016-6-3-3,we-pn001-kidarga2016-6-3,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,3,friend,friend
we-pn001-kidarga2016-6-3-4,we-pn001-kidarga2016-6-3,da-cl-poss-kin,4,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-6-3-5,we-pn001-kidarga2016-6-3,fb52b6fe-e3a6-4354-a840-28a91e1f2556,5,dog,dog
we-pn001-kidarga2016-6-3-6,we-pn001-kidarga2016-6-3,feba531a-ae16-4b85-a29b-ad415abcc27c,6,3SG.ACC,3sg-acc
we-pn001-kidarga2016-6-3-7,we-pn001-kidarga2016-6-3,d298a2a7-e7c3-49c5-b343-f40bcfc5120e,7,REM.TR-RT.EXT.TR-ask-REM.3SG`A,rem-tr-rt-ext-tr-ask-rem-3sg-a
we-pn001-kidarga2016-6-3-8,we-pn001-kidarga2016-6-3,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,8,like_this,like-this
we-pn001-kidarga2016-6-3-9,we-pn001-kidarga2016-6-3,de9f5ae4-641f-44d6-8c87-3f18183fa76b,9,out_of_town_friend,out-of-town-friend
we-pn001-kidarga2016-6-3-10,we-pn001-kidarga2016-6-3,d36763ba-24b8-4f9d-ade1-19c6723ceff8,10,2SG.NOM,2sg-nom
we-pn001-kidarga2016-6-3-11,we-pn001-kidarga2016-6-3,2473c428-0cba-46a7-84a1-85c807e58c47,11,2SG.POSS,2sg-poss
we-pn001-kidarga2016-6-3-12,we-pn001-kidarga2016-6-3,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,12,ear,ear
we-pn001-kidarga2016-6-3-13,we-pn001-kidarga2016-6-3,c7b64c10-028f-4af3-b119-c23270a99ca4,13,ACC,acc
we-pn001-kidarga2016-6-3-14,we-pn001-kidarga2016-6-3,84855e1e-47f0-4c40-9f9e-96341364c706,14,how,how
we-pn001-kidarga2016-6-3-15,we-pn001-kidarga2016-6-3,7a75e607-35db-49e4-b861-3a466e8d8814,15,DU`P-RT.EXT.TR-AUX.NPRS-REC.2SG`A,du-p-rt-ext-tr-aux-nprs-rec-2sg-a
we-pn001-kidarga2016-6-4-0,we-pn001-kidarga2016-6-4,fb52b6fe-e3a6-4354-a840-28a91e1f2556,0,dog,dog
we-pn001-kidarga2016-6-4-1,we-pn001-kidarga2016-6-4,fa1a7ce6-7608-43bc-8889-8cc978490658,1,NOM,nom
we-pn001-kidarga2016-6-4-2,we-pn001-kidarga2016-6-4,b3adb066-a746-4376-bdea-00f505342f12,2,then,then
we-pn001-kidarga2016-6-4-3,we-pn001-kidarga2016-6-4,9247d43a-1705-4d5d-b1df-7aab7a8c3eaa,3,initiation_friend,initiation-friend
we-pn001-kidarga2016-6-4-4,we-pn001-kidarga2016-6-4,649f7124-92ab-476d-8a51-ab992446fc0a,4,CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-6-4-5,we-pn001-kidarga2016-6-4,feba531a-ae16-4b85-a29b-ad415abcc27c,5,3SG.ACC,3sg-acc
we-pn001-kidarga2016-6-4-6,we-pn001-kidarga2016-6-4,37876c3c-5149-4f96-b089-162708faad51,6,lie,lie
we-pn001-kidarga2016-6-4-7,we-pn001-kidarga2016-6-4,1f9044f9-79f6-4fa4-ba51-4e52107ee8c5,7,ACC,acc
we-pn001-kidarga2016-6-4-8,we-pn001-kidarga2016-6-4,0f85a0fa-caae-426f-89f1-52e48710b2ee,8,REM.TR-3NDU`P-start-IV.NPL-REM.3SG`A,rem-tr-3ndu-p-start-iv-npl-rem-3sg-a
we-pn001-kidarga2016-6-4-9,we-pn001-kidarga2016-6-4,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,9,like_this,like-this
we-pn001-kidarga2016-6-4-10,we-pn001-kidarga2016-6-4,fc0235dd-1023-493a-9c63-e1e1772b0e71,10,1SG.NOM,1sg-nom
we-pn001-kidarga2016-6-4-11,we-pn001-kidarga2016-6-4,2c72d31d-bf26-4756-8e84-62d517535742,11,1SG.POSS,1sg-poss
we-pn001-kidarga2016-6-4-12,we-pn001-kidarga2016-6-4,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,12,ear,ear
we-pn001-kidarga2016-6-4-13,we-pn001-kidarga2016-6-4,c7b64c10-028f-4af3-b119-c23270a99ca4,13,ACC,acc
we-pn001-kidarga2016-6-4-14,we-pn001-kidarga2016-6-4,92375747-cfc2-481b-80d3-2cf0d5255938,14,FOC,foc
we-pn001-kidarga2016-6-4-15,we-pn001-kidarga2016-6-4,d418c963-4554-4525-89a1-31754ccb8e4c,15,DU`P-RT.EXT.TR-cut-REC.1SG`A,du-p-rt-ext-tr-cut-rec-1sg-a
we-pn001-kidarga2016-6-5-0,we-pn001-kidarga2016-6-5,e5bb12ae-cd7a-4f77-82f5-eebaeea48f23,0,cuscus,cuscus
we-pn001-kidarga2016-6-5-1,we-pn001-kidarga2016-6-5,5ae49dfb-5558-4ff1-88d7-0a11087b7503,1,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-5-2,we-pn001-kidarga2016-6-5,d095682f-8f5c-4abc-9967-a57f9ab2402d,2,desire,desire
we-pn001-kidarga2016-6-5-3,we-pn001-kidarga2016-6-5,80290323-ab05-42e8-abae-1b909638aad8,3,NOM,nom
we-pn001-kidarga2016-6-5-4,we-pn001-kidarga2016-6-5,54f9f053-9bac-4971-9d60-e758a2d94a43,4,which,which
we-pn001-kidarga2016-6-5-5,we-pn001-kidarga2016-6-5,aya-cop-pst-sg,5,=COP.PST.SG,cop-pst-sg
we-pn001-kidarga2016-6-5-6,we-pn001-kidarga2016-6-5,72d73d0b-76b5-40a7-ad56-456d0a006567,6,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-5-7,we-pn001-kidarga2016-6-5,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,7,ear,ear
we-pn001-kidarga2016-6-5-8,we-pn001-kidarga2016-6-5,fa1a7ce6-7608-43bc-8889-8cc978490658,8,NOM,nom
we-pn001-kidarga2016-6-5-9,we-pn001-kidarga2016-6-5,969cd074-5eb0-42b6-8011-b33ec11bcf70,9,also,also
we-pn001-kidarga2016-6-5-10,we-pn001-kidarga2016-6-5,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,10,like_this,like-this
we-pn001-kidarga2016-6-5-11,we-pn001-kidarga2016-6-5,5e55f50f-0543-4a8e-b4b2-c41683c4f841,11,like,like
we-pn001-kidarga2016-6-5-12,we-pn001-kidarga2016-6-5,55e609b0-7af9-4f0c-9c4d-16b39e0fb0c2,12,FUT.3`S-RT.EXT.INTR-AUX.NPRS-IRR.NSG`S,fut-3-s-rt-ext-intr-aux-nprs-irr-nsg-s
we-pn001-kidarga2016-6-5-13,we-pn001-kidarga2016-6-5,093051ab-572f-4865-a163-185a22d6490c,13,this,this
we-pn001-kidarga2016-6-5-14,we-pn001-kidarga2016-6-5,72d73d0b-76b5-40a7-ad56-456d0a006567,14,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-5-15,we-pn001-kidarga2016-6-5,c09b2d10-4612-4047-a9b2-9f80f8f28d19,15,out_of_town_friend,out-of-town-friend
we-pn001-kidarga2016-6-5-16,we-pn001-kidarga2016-6-5,ab5f89e5-215e-40d4-958e-b97a539e81a5,16,dog,dog
we-pn001-kidarga2016-6-5-17,we-pn001-kidarga2016-6-5,3ba2d596-172b-45e2-bbfc-e6c2da1c19da,17,CL.POSS,cl-poss
we-pn001-kidarga2016-6-5-18,we-pn001-kidarga2016-6-5,5ae49dfb-5558-4ff1-88d7-0a11087b7503,18,3SG.POSS,3sg-poss
we-pn001-kidarga2016-6-5-19,we-pn001-kidarga2016-6-5,7f99f366-0bc5-45f9-a210-2f97e9f64dc2,19,ear,ear
we-pn001-kidarga2016-6-5-20,we-pn001-kidarga2016-6-5,fa1a7ce6-7608-43bc-8889-8cc978490658,20,NOM,nom
we-pn001-kidarga2016-6-5-21,we-pn001-kidarga2016-6-5,c5bc1b0e-5a88-4dde-9532-86164eceaabe,21,how,how
we-pn001-kidarga2016-6-5-22,we-pn001-kidarga2016-6-5,ingoll-like,22,=like,like
we-pn001-kidarga2016-6-5-23,we-pn001-kidarga2016-6-5,ang-atr,23,=ATR,atr
we-pn001-kidarga2016-6-5-24,we-pn001-kidarga2016-6-5,6f6cf532-910c-4f50-bb9d-e614060ec14d,24,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM.3DU`S,rem-intr-rt-ext-intr-aux-nprs-rem-3du-s
we-pn001-kidarga2016-6-6-0,we-pn001-kidarga2016-6-6,803f8de1-87b8-45f2-a8a4-c0b893113ede,0,afterwards,afterwards
we-pn001-kidarga2016-6-6-1,we-pn001-kidarga2016-6-6,fb52b6fe-e3a6-4354-a840-28a91e1f2556,1,dog,dog
we-pn001-kidarga2016-6-6-2,we-pn001-kidarga2016-6-6,fa1a7ce6-7608-43bc-8889-8cc978490658,2,NOM,nom
we-pn001-kidarga2016-6-6-3,we-pn001-kidarga2016-6-6,b3adb066-a746-4376-bdea-00f505342f12,3,then,then
we-pn001-kidarga2016-6-6-4,we-pn001-kidarga2016-6-6,9f3d7cc1-a62a-4c2a-8ed5-606db0ac9ac2,4,friend,friend
we-pn001-kidarga2016-6-6-5,we-pn001-kidarga2016-6-6,da-cl-poss-kin,5,=CL.POSS.KIN,cl-poss-kin
we-pn001-kidarga2016-6-6-6,we-pn001-kidarga2016-6-6,e0ffe047-f376-4c6a-8a59-0704380ac8ed,6,cuscus,cuscus
we-pn001-kidarga2016-6-6-7,we-pn001-kidarga2016-6-6,feba531a-ae16-4b85-a29b-ad415abcc27c,7,3SG.ACC,3sg-acc
we-pn001-kidarga2016-6-6-8,we-pn001-kidarga2016-6-6,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,8,like_this,like-this
we-pn001-kidarga2016-6-6-9,we-pn001-kidarga2016-6-6,64e23bf1-db25-4a3f-bd42-94f433bb69dc,9,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-6-10,we-pn001-kidarga2016-6-6,423766a4-8bfb-49da-8cbe-c72d537e272a,10,2SG.NOM,2sg-nom
we-pn001-kidarga2016-6-6-11,we-pn001-kidarga2016-6-6,265183b8-109a-494f-8001-44fc54039d37,11,1SG.ACC,1sg-acc
we-pn001-kidarga2016-6-6-12,we-pn001-kidarga2016-6-6,0ec82beb-0487-42d0-9ad0-744ceffd096c,12,FUT.2`A.1SG`P-RT.EXT.TR-wait,fut-2-a-1sg-p-rt-ext-tr-wait
we-pn001-kidarga2016-6-6-13,we-pn001-kidarga2016-6-6,8f1b6934-1aa5-41d3-9d71-7ac6b14cd37d,13,meanwhile,meanwhile
we-pn001-kidarga2016-6-6-14,we-pn001-kidarga2016-6-6,56d06dce-04d1-41a6-8bda-ed558423b790,14,1SG.NOM,1sg-nom
we-pn001-kidarga2016-6-6-15,we-pn001-kidarga2016-6-6,6c6dbbc2-5721-43ce-9fde-2f7c3ba7217e,15,house,house
we-pn001-kidarga2016-6-6-16,we-pn001-kidarga2016-6-6,21315903-15a2-4595-b8cd-1f8d04f29618,16,ALL,all-1
we-pn001-kidarga2016-6-6-17,we-pn001-kidarga2016-6-6,9875003b-01c0-472c-9e09-e5e56683bd87,17,FUT.1|3`S|A-RT.EXT.TR-go,fut-1-3-s-a-rt-ext-tr-go
we-pn001-kidarga2016-6-7-0,we-pn001-kidarga2016-6-7,fb52b6fe-e3a6-4354-a840-28a91e1f2556,0,dog,dog
we-pn001-kidarga2016-6-7-1,we-pn001-kidarga2016-6-7,b3adb066-a746-4376-bdea-00f505342f12,1,then,then
we-pn001-kidarga2016-6-7-2,we-pn001-kidarga2016-6-7,5136ef8d-5f71-44fa-b6ad-a7ed371a29ea,2,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-7-3,we-pn001-kidarga2016-6-7,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,3,there,there
we-pn001-kidarga2016-6-7-4,we-pn001-kidarga2016-6-7,6c6dbbc2-5721-43ce-9fde-2f7c3ba7217e,4,house,house
we-pn001-kidarga2016-6-7-5,we-pn001-kidarga2016-6-7,21315903-15a2-4595-b8cd-1f8d04f29618,5,ALL,all-1
we-pn001-kidarga2016-6-7-6,we-pn001-kidarga2016-6-7,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,6,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn001-kidarga2016-6-7-7,we-pn001-kidarga2016-6-7,34ad0558-0aa1-4f46-ac9f-67e8ccf0577b,7,and,and
